"i_county","i_year","i_dayswaqi","i_gdays","i_maqi","patternig","coverage","informativeness","county_r2","year_r2","dayswaqi_r2","gdays_r2","maqi_r2","meanr2","fscore"
"Monroe","1980","63","63","207","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Monroe","1981","228","228","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clark","1996","172","172","204","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Scott","2003","172","172","140","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hidalgo","1986","151","151","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2011","172","172","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clark","2007","102","102","163","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hidalgo","1991","227","227","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","1987","52","52","232","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hidalgo","1999","315","315","129","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clark","2007","323","323","163","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Caswell","1993","21","21","179","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Monroe","2008","300","300","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","2018","304","304","63","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","2017","302","302","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","1994","110","110","49","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hawaii","2000","297","297","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","2003","308","308","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","2003","43","43","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","2001","292","292","77","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","1994","110","110","161","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Sullivan","2001","343","343","193","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montezuma","2008","238","238","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","1996","279","279","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Cass","2003","307","307","179","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hillsborough","2002","85","85","206","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Marion","1989","43","43","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1989","227","227","62","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Cass","1993","159","159","71","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1993","238","238","174","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hillsborough","2006","116","116","151","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Cascade","2007","354","354","140","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Sullivan","1988","97","97","201","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1995","203","203","208","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1995","287","287","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1995","305","305","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1995","311","311","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Carteret","1996","258","258","143","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Santa Cruz","2006","347","347","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Adams","1998","106","106","159","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Manitowoc","2004","190","190","143","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Union","2000","116","116","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Adams","1998","106","106","174","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","1995","124","124","53","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","1998","342","342","209","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Union","2000","116","116","154","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Scott","2003","172","172","100","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2001","229","229","202","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harrison","2013","263","263","69","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clay","2001","158","158","164","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Mahoning","2014","249","249","114","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2002","93","93","136","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harrison","2008","244","244","159","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hinds","1984","297","297","164","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hinds","1990","287","287","151","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2011","175","175","159","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clearfield","2007","151","151","126","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2002","259","259","203","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2018","222","222","155","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harrison","2007","193","193","150","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harrison","2007","193","193","108","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2011","175","175","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","1998","219","219","187","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Adams","1999","107","107","166","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harrison","2001","51","51","120","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2004","271","271","93","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Carroll","2018","337","337","97","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2006","264","264","147","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Carroll","2017","201","201","108","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2008","234","234","150","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2008","253","253","150","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2009","293","293","108","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2010","225","225","103","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Carroll","2009","183","183","112","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2010","225","225","143","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clinton","2011","152","152","161","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2010","225","225","159","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2010","247","247","56","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hopewell City","1985","328","328","123","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clinton","2012","123","123","126","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2011","183","183","108","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clinton","2013","152","152","119","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2014","169","169","137","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2013","187","187","118","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2013","187","187","68","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harford","2013","228","228","133","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2012","245","245","112","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Clinton","2016","176","176","112","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2012","265","265","140","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Houston","1993","264","264","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2010","321","321","140","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Carroll","1990","152","152","150","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2010","321","321","83","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2009","169","169","90","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2007","208","208","125","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","1997","220","220","54","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Houston","2007","52","52","191","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","1997","220","220","179","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Harford","1992","269","269","206","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2004","150","150","62","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Garrett","2007","256","256","129","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2001","293","293","21","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2001","60","60","21","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Union","2001","125","125","129","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","2000","128","128","140","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Montgomery","2017","305","305","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2010","106","106","195","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Cobb","2002","147","147","207","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Canadian","2004","308","308","122","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2011","343","343","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hardin","2008","228","228","122","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1999","201","201","206","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1999","201","201","187","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Adams","1999","164","164","166","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hardin","1982","138","138","119","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1999","52","52","182","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Coconino","2010","237","237","136","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2010","106","106","119","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Columbia","1995","116","116","185","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Campbell","1984","190","190","179","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1995","52","52","201","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1995","52","52","169","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","2000","154","154","117","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1992","311","311","185","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Columbia","2005","296","296","86","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Morgan","1980","207","207","103","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1992","233","233","51","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Yakima","2009","267","267","152","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Camden","1990","206","206","223","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1990","79","79","71","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1989","213","213","55","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1987","47","47","202","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1983","235","235","242","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1983","119","119","242","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Morgan","2012","218","218","129","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1983","119","119","108","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Hunterdon","1999","280","280","210","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1983","33","33","242","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madison","1983","9","9","242","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Madera","1989","133","133","190","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Morris","1992","267","267","182","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Morton","2001","232","232","130","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Huntington","2004","151","151","115","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Macon","2016","293","293","123","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Macon","2005","245","245","143","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Macon","1995","291","291","133","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Macon","1991","318","318","166","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","2000","310","310","172","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Colusa","2003","291","291","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Calaveras","1996","225","225","207","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Garfield","2017","340","340","105","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Garfield","2015","299","299","108","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Caddo","1994","270","270","154","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Muskegon","1986","267","267","216","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","2009","126","126","200","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Contra Costa","2016","287","287","143","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Cache","1998","265","265","119","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","1997","206","206","154","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","1997","206","206","143","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Suffolk","2004","120","120","161","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Muskogee","1996","320","320","127","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Lyon","2011","297","297","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Napa","1999","340","340","161","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","1997","205","205","202","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","2002","80","80","102","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Lycoming","1992","340","340","133","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Jefferson","1997","205","205","154","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Fergus","2014","350","350","135","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Lucas","1989","225","225","209","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Tippecanoe","1996","76","76","102","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Wabash","1996","140","140","177","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"New Brunswick","1999","179","179","133","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Butte","2007","205","205","101","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Lowndes","2004","67","67","103","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Lowndes","2001","30","30","119","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
"Washington","2002","91","91","197","4","1",5,"1","1","1","1","1","1","7.2727272727272725"
